Id,Title,Description,Item_Group_Id,Availability,Condition,Price,Sale_Price,Image_Link,Gtin,Product_Type,Brand,Link
QE55Q60AAUXXC,Q60A Smart 4K QLED TV 2021,"Entre mais rapidamente no jogo gra&ccedil;as ao ALLM, que otimiza o seu ecr&atilde; para que possa ter maior controlo com um input lag quase impercet&iacute;vel. Uma experi&ecirc;ncia de jogo fluida e impressionante, sem desfoque de movimento ou trepida&ccedil;&atilde;o.",Q60A,in stock,new,1049.99 EUR,699.99 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/qe55q60aauxxc/gallery/pt-qled-tv-qe55q60aauxxc-front-black-457268783?$ORIGIN_PNG$,8806090985553,Produtos | TV | PROMO ELEVEN,Samsung,https://shop.samsung.com/pt/Comom/CTV-%3A-Color-TV/Q60A-Smart-4K-QLED-TV-2021/p/QE55Q60AAUXXC
SM-M127FLBVEUB,Galaxy M12,"Desfrute da tranquilidade ao comprar um smartphone Galaxy. A aplica&ccedil;&atilde;o de diagn&oacute;stico e otimiza&ccedil;&atilde;o interativa para Samsung Members facilita o ajuste do desempenho dos seus dispositivos, enquanto a nossa linha de ajuda permite solucionar problemas quando precisar de assist&ecirc;ncia extra.",SM-M127,preorder,new,179.90 EUR,139.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-m127flbveub/gallery/pt-galaxy-m12-m127-sm-m127flbveub-414156845?$ORIGIN_PNG$,8806092041158,Produtos | Smartphones | Galaxy M Series,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-M12/p/SM-M127FLBVEUB
QE65Q60AAUXXC,Q60A Smart 4K QLED TV 2021,"Entre mais rapidamente no jogo gra&ccedil;as ao ALLM, que otimiza o seu ecr&atilde; para que possa ter maior controlo com um input lag quase impercet&iacute;vel. Uma experi&ecirc;ncia de jogo fluida e impressionante, sem desfoque de movimento ou trepida&ccedil;&atilde;o.",Q60A,in stock,new,1249.99 EUR,849.99 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/qe65q60aauxxc/gallery/pt-qled-tv-qe65q60aauxxc-front-black-457269344?$ORIGIN_PNG$,8806090985560,Produtos | TV | PROMO ELEVEN,Samsung,https://shop.samsung.com/pt/Comom/CTV-%3A-Color-TV/Q60A-Smart-4K-QLED-TV-2021/p/QE65Q60AAUXXC
RS6HA8891SL/EF,"RS6HA8891SL Side by Side Family Hub, E","Enrique&ccedil;a sua vida familiar com o Family Hub&trade;. Atrav&eacute;s do ecr&atilde; interativo pode gerir os alimentos de forma mais eficiente e controlar os seus dispositivos inteligentes. Consegue ainda ouvir m&uacute;sica, ver o que est&aacute; a passar na sua televis&atilde;o*, usar as m&uacute;ltiplas aplica&ccedil;&otilde;es integradas ou espelhar e controlar o seu smartphone **. Para al&eacute;m de tudo isto, ainda fornece uma maneira divertida de partilhar mensagens, fotos, v&iacute;deos, informa&ccedil;&otilde;es e hor&aacute;rios.",RS6HA8891SL,in stock,new,2699.90 EUR,1999.00 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/rs6ha8891sl-ef/gallery/pt-rs8000nc--h-386414-rs6ha8891sl-ef-431811767?$ORIGIN_PNG$,8806090805882,Produtos | Frigorificos | Frigorificos Side by Side | Produtos | Eletrodomesticos | Frigorificos | Frigorificos Side by Side,Samsung,https://shop.samsung.com/pt/Comom/REF-%3A-Refrigerator/RS6HA8891SL-Side-by-Side-Family-Hub%2C-E/p/RS6HA8891SL/EF
WF18T8000GW/EP,"WF18T8000GW, M&aacute;q. Lavar Roupa, EcoBubble, 18kg","Desfrute de limpeza eficiente, mesmo a baixas temperaturas* com a tecnologia Eco Bubble&trade;. O detergente &eacute; transformado em espuma, para penetrar rapidamente nos tecidos e remover a sujidade facilmente, enquanto poupa energia e protege as cores e texturas** dos tecidos.",WF18T8000GW,in stock,new,1334.89 EUR,999.00 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/wf18t8000gw-ep/gallery/pt-front-loading-washer-wf18t8000gveu-wf18t8000gw-ep-431072243?$ORIGIN_PNG$,8806092013353,Produtos | Maquina de roupa | EcoBubble | Produtos | Eletrodomesticos | Maquina de roupa | EcoBubble,Samsung,https://shop.samsung.com/pt/Comom/WM-%3A-WashingMachine/WF18T8000GW%2C-M%C3%A1q-Lavar-Roupa%2C-EcoBubble%2C-18kg/p/WF18T8000GW/EP
QE75Q60AAUXXC,Q60A Smart 4K QLED TV 2021,"Entre mais rapidamente no jogo gra&ccedil;as ao ALLM, que otimiza o seu ecr&atilde; para que possa ter maior controlo com um input lag quase impercet&iacute;vel. Uma experi&ecirc;ncia de jogo fluida e impressionante, sem desfoque de movimento ou trepida&ccedil;&atilde;o.",Q60A,in stock,new,1999.99 EUR,1399.00 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/qe75q60aauxxc/gallery/pt-qled-tv-qe75q60aauxxc-front-black-457270042?$ORIGIN_PNG$,8806090985577,Produtos | TV | PROMO ELEVEN,Samsung,https://shop.samsung.com/pt/Comom/CTV-%3A-Color-TV/Q60A-Smart-4K-QLED-TV-2021/p/QE75Q60AAUXXC
QE85Q60AAUXXC,Q60A Smart 4K QLED TV 2021,"Entre mais rapidamente no jogo gra&ccedil;as ao ALLM, que otimiza o seu ecr&atilde; para que possa ter maior controlo com um input lag quase impercet&iacute;vel. Uma experi&ecirc;ncia de jogo fluida e impressionante, sem desfoque de movimento ou trepida&ccedil;&atilde;o.",Q60A,in stock,new,2799.98 EUR,2199.00 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/qe85q60aauxxc/gallery/pt-qled-tv-qe85q60aauxxc-front-black-457270228?$ORIGIN_PNG$,8806090985584,Produtos | TV | PROMO ELEVEN,Samsung,https://shop.samsung.com/pt/Comom/CTV-%3A-Color-TV/Q60A-Smart-4K-QLED-TV-2021/p/QE85Q60AAUXXC
RT62K7115SL/ES,"RT62K7115SL Frigor&iacute;fico com Twin Cooling Plus&trade;, 620L, F","Armazene mais alimentos num frigor&iacute;fico com capacidade de 620 litros. O isolamento de alta efici&ecirc;ncia da tecnologia SpaceMax &trade; torna as paredes muito mais finas. Assim, cria mais espa&ccedil;o de armazenamento no interior, sem alterar as dimens&otilde;es exteriores.",RT62K7115SL,in stock,new,1419.90 EUR,999.00 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/rt62k7115sl-es/gallery/pt-rt7000k-top-freezer-with--twin-cooling-plus?-620l-rt62k7115sl-es-387314923?$ORIGIN_PNG$,8806090792465,Produtos | Frigorificos | Frigorificos Combinados | Produtos | Eletrodomesticos | Frigorificos | Frigorificos Combinados,Samsung,https://shop.samsung.com/pt/Products/Refrigerators/Frigor%C3%ADficos-Combinados/RT62K7115SL-Frigor%C3%ADfico-com-Twin-Cooling-Plus%E2%84%A2%2C-620L%2C-F/p/RT62K7115SL/ES
SM-M127FLBWEUB,Galaxy M12,"Desfrute da tranquilidade ao comprar um smartphone Galaxy. A aplica&ccedil;&atilde;o de diagn&oacute;stico e otimiza&ccedil;&atilde;o interativa para Samsung Members facilita o ajuste do desempenho dos seus dispositivos, enquanto a nossa linha de ajuda permite solucionar problemas quando precisar de assist&ecirc;ncia extra.",SM-M127,in stock,new,199.90 EUR,159.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-m127flbweub/gallery/pt-galaxy-m12-m127-sm-m127flbweub-414156863?$ORIGIN_PNG$,8806092543171,Produtos | Smartphones | Galaxy M Series,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-M12/p/SM-M127FLBWEUB
SM-M127FZGVEUB,Galaxy M12,"Desfrute da tranquilidade ao comprar um smartphone Galaxy. A aplica&ccedil;&atilde;o de diagn&oacute;stico e otimiza&ccedil;&atilde;o interativa para Samsung Members facilita o ajuste do desempenho dos seus dispositivos, enquanto a nossa linha de ajuda permite solucionar problemas quando precisar de assist&ecirc;ncia extra.",SM-M127,preorder,new,179.90 EUR,139.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-m127fzgveub/gallery/pt-galaxy-m12-m127-sm-m127fzgveub-414156882?$ORIGIN_PNG$,8806092041264,Produtos | Smartphones | Galaxy M Series,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-M12/p/SM-M127FZGVEUB
SM-M127FZGWEUB,Galaxy M12,"Desfrute da tranquilidade ao comprar um smartphone Galaxy. A aplica&ccedil;&atilde;o de diagn&oacute;stico e otimiza&ccedil;&atilde;o interativa para Samsung Members facilita o ajuste do desempenho dos seus dispositivos, enquanto a nossa linha de ajuda permite solucionar problemas quando precisar de assist&ecirc;ncia extra.",SM-M127,in stock,new,199.90 EUR,159.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-m127fzgweub/gallery/pt-galaxy-m12-m127-sm-m127fzgweub-414156900?$ORIGIN_PNG$,8806092543096,Produtos | Smartphones | Galaxy M Series,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-M12/p/SM-M127FZGWEUB
SM-M127FZKVEUB,Galaxy M12,"Desfrute da tranquilidade ao comprar um smartphone Galaxy. A aplica&ccedil;&atilde;o de diagn&oacute;stico e otimiza&ccedil;&atilde;o interativa para Samsung Members facilita o ajuste do desempenho dos seus dispositivos, enquanto a nossa linha de ajuda permite solucionar problemas quando precisar de assist&ecirc;ncia extra.",SM-M127,in stock,new,179.90 EUR,139.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-m127fzkveub/gallery/pt-galaxy-m12-m127-sm-m127fzkveub-414156919?$ORIGIN_PNG$,8806092041332,Produtos | Smartphones | Galaxy M Series,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-M12/p/SM-M127FZKVEUB
SM-M127FZKWEUB,Galaxy M12,"Desfrute da tranquilidade ao comprar um smartphone Galaxy. A aplica&ccedil;&atilde;o de diagn&oacute;stico e otimiza&ccedil;&atilde;o interativa para Samsung Members facilita o ajuste do desempenho dos seus dispositivos, enquanto a nossa linha de ajuda permite solucionar problemas quando precisar de assist&ecirc;ncia extra.",SM-M127,in stock,new,199.90 EUR,159.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-m127fzkweub/gallery/pt-galaxy-m12-m127-sm-m127fzkweub-414156940?$ORIGIN_PNG$,8806092543003,Produtos | Smartphones | Galaxy M Series,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-M12/p/SM-M127FZKWEUB
RS68A8520S9/EF,"RS68A8520S9 Side By Side com Sistema Twin Cooling Plus 634L, F",&amp;lt;spam&amp;gt;,RS68A8520S9,in stock,new,1579.90 EUR,1199.00 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/rs68a8520s9-ef/gallery/pt-rs8000nc-8-378785-rs68a8520s9-ef-400429829?$ORIGIN_PNG$,8806090805318,Produtos | Frigorificos | Frigorificos Side by Side | Produtos | Eletrodomesticos | Frigorificos | Frigorificos Side by Side,Samsung,https://shop.samsung.com/pt/Comom/REF-%3A-Refrigerator/RS68A8520S9-Side-By-Side-com-Sistema-Twin-Cooling-Plus-634L%2C-F/p/RS68A8520S9/EF
RS68A8821S9/EF,"RS68A8821S9 Side By Side com Sistema Twin Cooling Plus 634L, E",&amp;lt;spam&amp;gt;,RS68A8821S9,in stock,new,1689.90 EUR,1299.00 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/rs68a8821s9-ef/gallery/pt-rs8000nc-8-rs68a8821s9-ef-400331838?$ORIGIN_PNG$,8806090805479,Produtos | Frigorificos | Frigorificos Side by Side | Produtos | Eletrodomesticos | Frigorificos | Frigorificos Side by Side,Samsung,https://shop.samsung.com/pt/Comom/REF-%3A-Refrigerator/RS68A8821S9-Side-By-Side-com-Sistema-Twin-Cooling-Plus-634L%2C-E/p/RS68A8821S9/EF
UE43TU7025KXXC,TU7025 Smart 4K Crystal UHD TV,,TU7025,in stock,new,450.00 EUR,369.99 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/ue43tu7025kxxc/gallery/pt-uhd-tu7020-ue43tu7025kxxc-426320778?$ORIGIN_PNG$,8806090327148,Produtos | TV | Crystal UHD,Samsung,https://shop.samsung.com/pt/Products/TV/Crystal-UHD/TU7025-Smart-4K-Crystal-UHD-TV/p/UE43TU7025KXXC
LC27RG50FQRXEN,Monitor Curvo Gaming 27&quot;,&amp;lt;spam&amp;gt;,RG50F,preorder,new,279.00 EUR,229.99 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/lc27rg50fqrxen/gallery/pt-c27rg5-lc27rg50fqrxen-444488289?$ORIGIN_PNG$,8806092014794,Produtos | Monitores | Monitores Gaming | Produtos | IT | Monitores | Monitores Gaming,Samsung,https://shop.samsung.com/pt/Products/Monitors/Monitores-Gaming/Monitor-Curvo-Gaming-27%22/p/LC27RG50FQRXEN
QE43Q60AAUXXC,43&quot; Q60A Smart 4K QLED TV 2021,,Q60A,in stock,new,749.99 EUR,579.99 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/qe43q60aauxxc/gallery/pt-qled-q60a-qe43q60aauxxc-396009547?$ORIGIN_PNG$,8806090985539,Produtos | TV | QLED TV,Samsung,https://shop.samsung.com/pt/Comom/CTV-%3A-Color-TV/Q60A-Smart-4K-QLED-TV-2021/p/QE43Q60AAUXXC
RB34A6B3D48/EF,"RB34A6B3D48 Combinado BESPOKE Azul C&eacute;u Satin, D","Crie um espa&ccedil;o de cozinha &uacute;nico e elegante que realmente se destaca. O frigor&iacute;fico Bespoke tem um design diferenciador, em termos de cores e materiais, pelo que pode escolher um acabamento que se integre harmoniosamente com os m&oacute;veis e acess&oacute;rios da sua cozinha. Pode escolher entre m&uacute;ltiplos materiais: Vidro Satin de veludo macio, Vidro Glam de alto brilho, Metal Cotta de apar&ecirc;ncia aconchegante e um Metalizado com apar&ecirc;ncia profissional. E pode combin&aacute;-las com v&aacute;rias op&ccedil;&otilde;es de cores de portas elegantes * para se adequar ao design da sua cozinha e ao seu gosto pessoal.",RB34A6B3D48,in stock,new,1069.90 EUR,799.00 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/rb34a6b3d48-ef/gallery/pt-bespoke-rb7300-385446-rb34a6b3d48-ef-427745798?$ORIGIN_PNG$,8806092313507,Produtos | Frigorificos | Produtos | Eletrodomesticos | Frigorificos,Samsung,https://shop.samsung.com/pt/Products/Refrigerators/RB34A6B3D48-Combinado-BESPOKE-Azul-C%C3%A9u-Satin%2C-D/p/RB34A6B3D48/EF
QE55Q80AATXXC,Q80A Smart 4K QLED TV 2021,Deixe-se rodear pelo som da TV e da Soundbar sincronizadas em harmonia. A tecnologia Q-Symphony permite que a TV e Soundbar funcionem em simult&acirc;neo para um efeito de som mais envolvente sem que o da primeira seja desligado.,Q80A,in stock,new,1399.99 EUR,849.99 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/qe55q80aatxxc/gallery/pt-qled-q80a-qe55q80aatxxc-401620597?$ORIGIN_PNG$,8806092017979,Produtos | TV | PROMO ELEVEN,Samsung,https://shop.samsung.com/pt/Products/TV/QLED-TV/Q80A-Smart-4K-QLED-TV-2021/p/QE55Q80AATXXC
RB38A6B3DS9/EF,"RB38A6B3DS9 Combinado BESPOKE Inox Refinado, D","Crie um espa&ccedil;o de cozinha &uacute;nico e elegante que realmente se destaca. O frigor&iacute;fico Bespoke tem um design diferenciador, em termos de cores e materiais, pelo que pode escolher um acabamento que se integre harmoniosamente com os m&oacute;veis e acess&oacute;rios da sua cozinha. Pode escolher entre m&uacute;ltiplos materiais: Vidro Satin de veludo macio, Vidro Glam de alto brilho, Metal Cotta de apar&ecirc;ncia aconchegante e um Metalizado com apar&ecirc;ncia profissional. E pode combin&aacute;-las com v&aacute;rias op&ccedil;&otilde;es de cores de portas elegantes * para se adequar ao design da sua cozinha e ao seu gosto pessoal. ",RB38A6B3DS9,preorder,new,969.90 EUR,729.00 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/rb38a6b3ds9-ef/gallery/pt-bespoke-rb7300-385441-rb38a6b3ds9-ef-427745562?$ORIGIN_PNG$,8806092252868,Produtos | Frigorificos | Produtos | Eletrodomesticos | Frigorificos,Samsung,https://shop.samsung.com/pt/Products/Refrigerators/RB38A6B3DS9-Combinado-BESPOKE-Inox-Refinado%2C-D/p/RB38A6B3DS9/EF
RB34A6B1DCE/EF,"RB34A6B1DCE Combinado BESPOKE Bege Cotta, D","Crie um espa&ccedil;o de cozinha &uacute;nico e elegante que realmente se destaca. O frigor&iacute;fico Bespoke tem um design diferenciador, em termos de cores e materiais, pelo que pode escolher um acabamento que se integre harmoniosamente com os m&oacute;veis e acess&oacute;rios da sua cozinha. Pode escolher entre m&uacute;ltiplos materiais: Vidro Satin de veludo macio, Vidro Glam de alto brilho, Metal Cotta de apar&ecirc;ncia aconchegante e um Metalizado com apar&ecirc;ncia profissional. E pode combin&aacute;-las com v&aacute;rias op&ccedil;&otilde;es de cores de portas elegantes * para se adequar ao design da sua cozinha e ao seu gosto pessoal.",RB34A6B1DCE,in stock,new,854.90 EUR,639.00 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/rb34a6b1dce-ef/gallery/pt-bespoke-rb7300-385452-rb34a6b1dce-ef-427746109?$ORIGIN_PNG$,8806092313460,Produtos | Frigorificos | Produtos | Eletrodomesticos | Frigorificos,Samsung,https://shop.samsung.com/pt/Products/Refrigerators/RB34A6B1DCE-Combinado-BESPOKE-Bege-Cotta%2C-D/p/RB34A6B1DCE/EF
RB38A7B4D41/EF,"RB38A7B4D41 Combinado BESPOKE Azul Marinho Glam, D","Crie um espa&ccedil;o de cozinha &uacute;nico e elegante que realmente se destaca. O frigor&iacute;fico Bespoke tem um design diferenciador, em termos de cores e materiais, pelo que pode escolher um acabamento que se integre harmoniosamente com os m&oacute;veis e acess&oacute;rios da sua cozinha. Pode escolher entre m&uacute;ltiplos materiais: Vidro Satin de veludo macio, Vidro Glam de alto brilho, Metal Cotta de apar&ecirc;ncia aconchegante e um Metalizado com apar&ecirc;ncia profissional. E pode combin&aacute;-las com v&aacute;rias op&ccedil;&otilde;es de cores de portas elegantes * para se adequar ao design da sua cozinha e ao seu gosto pessoal.",RB38A7B4D41,in stock,new,1179.90 EUR,829.00 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/rb38a7b4d41-ef/gallery/pt-bespoke-rb7300-rb38a7b4d41-ef-427744613?$ORIGIN_PNG$,8806092313613,Produtos | Frigorificos | Produtos | Eletrodomesticos | Frigorificos,Samsung,https://shop.samsung.com/pt/Products/Refrigerators/RB38A7B4D41-Combinado-BESPOKE-Azul-Marinho-Glam%2C-D/p/RB38A7B4D41/EF
UE75TU7025KXXC,TU7025 Smart 4K Crystal UHD TV,,TU7025,in stock,new,1099.99 EUR,849.99 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/ue75tu7025kxxc/gallery/pt-uhd-tu7020-ue75tu7025kxxc-426321235?$ORIGIN_PNG$,8806090325038,Produtos | TV | PROMO ELEVEN,Samsung,https://shop.samsung.com/pt/Products/TV/Crystal-UHD/TU7025-Smart-4K-Crystal-UHD-TV/p/UE75TU7025KXXC
UE50TU7025KXXC,TU7025 Smart 4K Crystal UHD TV,,TU7025,in stock,new,529.99 EUR,399.99 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/ue50tu7025kxxc/gallery/pt-uhd-tu7020-ue50tu7025kxxc-426320889?$ORIGIN_PNG$,8806090327162,Produtos | TV | Crystal UHD,Samsung,https://shop.samsung.com/pt/Products/TV/Crystal-UHD/TU7025-Smart-4K-Crystal-UHD-TV/p/UE50TU7025KXXC
UE65TU7025KXXC,TU7025 Smart 4K Crystal UHD TV,,TU7025,in stock,new,799.99 EUR,679.99 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/ue65tu7025kxxc/gallery/pt-uhd-tu7020-ue65tu7025kxxc-426321119?$ORIGIN_PNG$,8806090325632,Produtos | TV | PROMO ELEVEN,Samsung,https://shop.samsung.com/pt/Products/TV/Crystal-UHD/TU7025-Smart-4K-Crystal-UHD-TV/p/UE65TU7025KXXC
SM-T870NDBAEUB,Galaxy Tab S7 (Wi-Fi),,SM-T870,out of stock,new,778.34 EUR,679.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-t870ndbaeub/gallery/pt-galaxy-tab-s7-wifi-t870-344866-sm-t870ndbaeub-423077022?$ORIGIN_PNG$,8806092194120,Produtos | Tablets | Galaxy Tab S Series,Samsung,https://shop.samsung.com/pt/Products/Tablets/Galaxy-Tab-S-Series/Galaxy-Tab-S7-%28Wi-Fi%29/p/SM-T870NDBAEUB
GP-FPM127KDATW,Capa Protetora M12,"Os recortes melhorados e precisos foram criados para que possa agarrar o telem&oacute;vel de forma c&oacute;moda e perfeita, apenas com uma m&atilde;o.
",GP-FPM127,in stock,new,12.90 EUR,12.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/gp-fpm127kdatw/gallery/pt-kdlab-m-cover-m12-gp-fpm127kdatw-441233035?$ORIGIN_PNG$,8809744465012,Produtos | Accessories | Acessorios Mobile,Samsung,https://shop.samsung.com/pt/Products/Accessories/Acess%C3%B3rios-Mobile/Capa-Protetora-M12/p/GP-FPM127KDATW
GP-FPT505AMAGW,Capa Tab A7 Kids,"- Material: espuma EVA + PC (al&ccedil;a em forma de anel).
- A espuma EVA absorve o choque, protegendo a Galaxy Tab de gotas e impactos externos.
- Material seguro para crian&ccedil;as.
- Mantenha a sua Galaxy Tab facilmente em p&eacute;, enquanto a est&aacute; a utilizar, gra&ccedil;as ao suporte Kickstand.",GP-FPT505,in stock,new,29.90 EUR,29.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/gp-fpt505amagw/gallery/pt-anymode-tab-a7-kids-cover-for-tab-a7-gp-fpt505amagw-441175336?$ORIGIN_PNG$,8809236087777,Produtos | Accessories | Acessorios Mobile,Samsung,https://shop.samsung.com/pt/Products/Accessories/Acess%C3%B3rios-Mobile/Capa-Tab-A7-Kids/p/GP-FPT505AMAGW
HW-Q950A/ZF,Soundbar Q950A 616W 11.1.4 2021,,HW-Q950A,preorder,new,1499.98 EUR,1199.99 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/hw-q950a-zf/gallery/pt-hw-q950a-hw-q950a-zf-454967507?$ORIGIN_PNG$,8806092163973,Produtos | Soundbars,Samsung,https://shop.samsung.com/pt/Products/Soundbars/Soundbar-Q950A-616W-11-1-4-2021/p/HW-Q950A/ZF
VS15A6031R4/EP,VS15A6031R4 Aspirador Vertical,&amp;lt;spam&amp;gt;,VS15A6031R4,in stock,new,299.00 EUR,229.00 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/vs15a6031r4-ep/gallery/pt-vc-stick-vs6700-vs15a6031r4-ep-419690916?$ORIGIN_PNG$,8806092158832,Produtos | Aspirador | Produtos | Eletrodomesticos | Aspirador,Samsung,https://shop.samsung.com/pt/Products/Vacuum-Cleaner/VS15A6031R4-Aspirador-Vertical/p/VS15A6031R4/EP
HW-Q600A/ZF,Soundbar Q600A 360W 3.1.2 2021,,HW-Q600A,in stock,new,549.99 EUR,449.99 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/hw-q600a-zf/gallery/pt-hw-q600a-hw-q600a-zf-420373498?$ORIGIN_PNG$,8806092078338,Produtos | Soundbars,Samsung,https://shop.samsung.com/pt/Products/Soundbars/Soundbar-Q600A-360W-3-1-2-2021/p/HW-Q600A/ZF
QE50Q80AATXXC,Q80A Smart 4K QLED TV 2021,Deixe-se rodear pelo som da TV e da Soundbar sincronizadas em harmonia. A tecnologia Q-Symphony permite que a TV e Soundbar funcionem em simult&acirc;neo para um efeito de som mais envolvente sem que o da primeira seja desligado.,Q80A,in stock,new,1199.99 EUR,749.99 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/qe50q80aatxxc/gallery/pt-qled-tv-qe50q80aatxxc-front-silver-460599853?$ORIGIN_PNG$,8806092222373,Produtos | TV | QLED TV,Samsung,https://shop.samsung.com/pt/Products/TV/QLED-TV/Q80A-Smart-4K-QLED-TV-2021/p/QE50Q80AATXXC
HW-T420/ZF,Soundbar T420 150W 2.1 2020,,HW-T420,in stock,new,189.99 EUR,139.99 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/hw-t420-zf/gallery/pt-soundbar-hw-t420-hw-t420-zf-399221333?$ORIGIN_PNG$,8806090330179,Produtos | Soundbars,Samsung,https://shop.samsung.com/pt/Products/Soundbars/Soundbar-T420-150W-2-1-2020/p/HW-T420/ZF
